year,district,county,locale_group,highest_grade,enrollment,pupil_teacher,revenue,revenue_local,revenue_state,revenue_federal,revenue_pupil,revenue_local_pupil,revenue_state_pupil,revenue_federal_pupil,expenditure,expenditure_pupil,expenditure_instruction_pupil,expenditure_support_pupil,nces_id,SED_CODE_1,grad_rate,ard_rate
2020-21,UNIVERSITY PREP CHARTER HIGH SCHOOL,Bronx County,City,12th Grade,464.00374290894206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7934000.0,17099.0,9955.0,6953.0,3600963,320700860920.0,,
2020-21,UNIVERSITY PREP CHARTER MIDDLE SCHOOL,Bronx County,City,7th Grade,300.0,26.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5061000.0,16870.0,8190.0,8300.0,3601197,320700861173.0,,
2020-21,UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN,Monroe County,City,12th Grade,410.0024455857178,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706000.0,16356.0,8244.0,7046.0,3601008,261600860985.0,,
2020-21,URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,Bronx County,City,11th Grade,341.0069158968903,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051000.0,20677.0,11041.0,8152.0,3601182,321200861107.0,,
2020-21,URBAN CHOICE CHARTER SCHOOL,Monroe County,City,8th Grade,392.00464340129145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403000.0,13783.0,6913.0,6592.0,3600134,,,
2020-21,URBAN DOVE TEAM CHARTER SCHOOL,Kings County,City,12th Grade,257.99936217710217,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7281000.0,28221.0,16035.0,11996.0,3601065,332200861006.0,,
2020-21,URBAN DOVE TEAM CHARTER SCHOOL II,Bronx County,City,12th Grade,236.9998066885753,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7356000.0,31038.0,15215.0,15557.0,3601187,320800861139.0,,
2020-21,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,Herkimer County,City,12th Grade,740.9944980795183,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7138000.0,9633.0,4866.0,4209.0,3601084,210402861058.0,,
2020-21,UTICA CITY SCHOOL DISTRICT,Oneida County,City,12th Grade,9678.852670262015,13.98,203851000.0,32358000.0,156220000.0,15273000.0,21061.48393252499,3343.1648463271877,16140.342799098624,1577.976287099176,202801000.0,20953.0,11118.0,5248.0,3629370,412300010000.0,0.77,0.15
2020-21,VALENCE COLLEGE PREPARATORY CHARTER SCHOOL,Queens County,City,6th Grade,224.00456834345636,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315000.0,19263.0,9201.0,9670.0,3601212,342800861152.0,,
2020-21,VALHALLA UNION FREE SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,1400.9895547003848,9.82,53643000.0,43253000.0,9432000.0,958000.0,38289.364699419246,30873.17807251609,6732.38424109245,683.8023858107048,50968000.0,36380.0,20773.0,12287.0,3629400,660805030000.0,0.98,0.02
2020-21,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),Orange County,Rural,12th Grade,4100.9571828101,11.49,110676000.0,63855000.0,43551000.0,3270000.0,26987.845779984822,15570.755107529463,10619.715851350962,797.3748211043982,104111000.0,25387.0,16881.0,6996.0,3619680,441301060000.0,0.93,0.34
2020-21,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,6th Grade,1888.9769761833977,10.71,52805000.0,34653000.0,17071000.0,1081000.0,27954.284602605578,18344.850380344495,9037.166791990907,572.2674302701757,57185000.0,30273.0,17817.0,7701.0,3629430,280213020000.0,,
2020-21,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,6th Grade,1066.0146699266504,11.59,31703000.0,21773000.0,8819000.0,1111000.0,29739.740825688074,20424.67201834862,8272.869266055046,1042.1995412844037,31392000.0,29448.0,17450.0,8926.0,3629460,280224020000.0,,
2020-21,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,6th Grade,1384.021325806578,12.03,38511000.0,27274000.0,10499000.0,738000.0,27825.438294859086,19706.34374734457,7585.865769721003,533.2287777935137,35305000.0,25509.0,15327.0,8764.0,3629490,280230020000.0,,
2020-21,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,4752.919936627243,13.14,130289000.0,88304000.0,38169000.0,3816000.0,27412.412103969797,18578.894906162062,8030.642322808703,802.8748749990309,128999000.0,27141.0,15754.0,8028.0,3629520,280251070000.0,0.96,0.63
2020-21,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,Herkimer County,Rural,12th Grade,171.99916664186435,8.19,5975000.0,1936000.0,3839000.0,200000.0,34738.54040491434,11255.86848935802,22319.875584011075,1162.79633154525,5779000.0,33599.0,14576.0,14512.0,3622200,211701040000.0,0.95,0.29
2020-21,VERTUS CHARTER SCHOOL,Monroe County,City,12th Grade,252.99553208773355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983000.0,19696.0,10277.0,8862.0,3601117,261600861069.0,,
2020-21,VESTAL CENTRAL SCHOOL DISTRICT,Broome County,Suburb,12th Grade,3314.9609229624116,11.77,81913000.0,47053000.0,32016000.0,2844000.0,24710.09520281118,14194.13413716839,9658.032400390692,857.9286652520966,89073000.0,26870.0,13801.0,6957.0,3629610,31601060000.0,0.93,0.66
2020-21,VICTOR CENTRAL SCHOOL DISTRICT,Ontario County,Suburb,12th Grade,4320.002203492536,12.03,82211000.0,50989000.0,28391000.0,2831000.0,19030.314367325078,11803.003238928348,6571.98738858214,655.3237398145905,78421000.0,18153.0,10536.0,4888.0,3629640,431701060000.0,0.97,0.65
2020-21,VOICE CHARTER SCHOOL OF NEW YORK,Queens County,City,8th Grade,727.0138697529163,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830000.0,21774.0,14728.0,6648.0,3600957,343000860932.0,,
2020-21,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,Albany County,Rural,12th Grade,1191.9954608938547,13.96,26884000.0,18193000.0,7950000.0,741000.0,22553.77715938633,15262.642012375967,6669.488484493428,621.6466625169346,27311000.0,22912.0,13476.0,5945.0,3629670,11003060000.0,0.97,0.61
2020-21,WAINSCOTT COMMON SCHOOL DISTRICT,Suffolk County,Rural,3rd Grade,25.99992210928068,8.1,3468000.0,3345000.0,26000.0,97000.0,133385.01497902937,128654.23157579389,1000.0029958058718,3730.7804074295987,3338000.0,128385.0,31385.0,28346.0,3629760,580302080000.0,,
2020-21,WALLKILL CENTRAL SCHOOL DISTRICT,Ulster County,Suburb,12th Grade,2829.9808967299696,11.75,78731000.0,41631000.0,34263000.0,2837000.0,27820.32913754765,14710.70000794155,12107.148864358323,1002.4802652477764,75552000.0,26697.0,17259.0,7550.0,3629790,621801060000.0,0.92,0.34
2020-21,WALTON CENTRAL SCHOOL DISTRICT,Delaware County,Town,12th Grade,856.006047825568,11.32,23079000.0,6468000.0,14018000.0,2593000.0,26961.25811099749,7556.021381426048,16376.0525239379,3029.184205633541,21514000.0,25133.0,14459.0,8176.0,3629820,121901040000.0,0.91,0.27
2020-21,WANTAGH UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,2791.9741697416976,10.53,83469000.0,57488000.0,23925000.0,2056000.0,29896.050223029903,20590.448372707746,8569.20535271766,736.3964976044936,78689000.0,28184.0,16840.0,9748.0,3629850,280223030000.0,0.98,0.71
2020-21,WAPPINGERS CENTRAL SCHOOL DISTRICT,Dutchess County,Suburb,12th Grade,10435.831353440986,14.26,250635000.0,169029000.0,75714000.0,5892000.0,24016.77370124984,16196.984626842057,7255.1958186862585,564.5932557215235,259153000.0,24833.0,14643.0,6837.0,3629880,132101060000.0,0.91,0.44
2020-21,WARRENSBURG CENTRAL SCHOOL DISTRICT,Warren County,Town,12th Grade,674.9903615172454,8.65,21806000.0,8059000.0,12597000.0,1150000.0,32305.646485061512,11939.42974516696,18662.488708260105,1703.7280316344466,22760000.0,33719.0,20378.0,7822.0,3629910,631201040000.0,0.73,0.39
2020-21,WARSAW CENTRAL SCHOOL DISTRICT,Wyoming County,Town,12th Grade,857.0096040903752,8.74,21209000.0,7132000.0,12811000.0,1266000.0,24747.680654653926,8321.960414399162,14948.49058733422,1477.2296529205466,24807000.0,28946.0,12999.0,7370.0,3629940,671501040000.0,0.88,0.41
2020-21,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,Orange County,Town,12th Grade,3671.988624822263,13.77,99338000.0,66388000.0,31544000.0,1406000.0,27052.916048945634,18079.57670435687,8590.4405549532,382.89878963556305,90386000.0,24615.0,15476.0,7751.0,3629970,442101060000.0,0.94,0.46
2020-21,WASHINGTON-SARATOGA-WARREN-HAMILTON-ESSEX BOCES,Washington County,Suburb,12th Grade,,0.0,,,,,,,,,,,,,3680940,649000000000.0,,
2020-21,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,Orange County,Suburb,12th Grade,3812.047334467883,12.57,105058000.0,58417000.0,43706000.0,2935000.0,27559.468910599153,15324.31128853082,11465.230141508944,769.9274805593911,96319000.0,25267.0,14999.0,8278.0,3630030,440102060000.0,0.95,0.46
2020-21,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,Saratoga County,Rural,12th Grade,757.9884326674597,10.91,21114000.0,11004000.0,9296000.0,814000.0,27855.30634774609,14517.371935710806,12264.039396071215,1073.8950159640672,18479000.0,24379.0,14460.0,7421.0,3630060,522101030000.0,0.89,0.33
2020-21,WATERLOO CENTRAL SCHOOL DISTRICT,Seneca County,Town,12th Grade,1570.9711846318037,10.18,43752000.0,12487000.0,29049000.0,2216000.0,27850.28804347826,7948.586277173913,18491.109375,1410.5923913043478,41216000.0,26236.0,13701.0,7440.0,3600014,561006060000.0,0.86,0.27
2020-21,WATERTOWN CITY SCHOOL DISTRICT,Jefferson County,City,12th Grade,3932.0519761775854,13.81,77195000.0,17977000.0,49901000.0,9317000.0,19632.243029259895,4571.913115318416,12690.829191049914,2369.500722891566,72625000.0,18470.0,11627.0,5495.0,3630120,222000010000.0,0.74,0.33
2020-21,WATERVILLE CENTRAL SCHOOL DISTRICT,Oneida County,Rural,12th Grade,728.0008858703676,11.78,19700000.0,5540000.0,13535000.0,625000.0,27060.40663185114,7609.880849769305,18592.01034325407,858.5154388277646,19723000.0,27092.0,13249.0,7890.0,3630160,411902040000.0,0.89,0.39
2020-21,WATERVLIET CITY SCHOOL DISTRICT,Albany County,Suburb,12th Grade,1402.002995132909,13.92,32589000.0,7596000.0,22839000.0,2154000.0,23244.60084117765,5417.962747846986,16290.26477067895,1536.3733226517124,29958000.0,21368.0,12370.0,5228.0,3630210,11200010000.0,0.79,0.21
2020-21,WATKINS GLEN CENTRAL SCHOOL DISTRICT,Schuyler County,Town,12th Grade,950.0019887832624,10.74,28125000.0,10825000.0,15736000.0,1564000.0,29605.20118070675,11394.712987774243,16564.175849941385,1646.3123429911238,23884000.0,25141.0,14178.0,8558.0,3630240,550301060000.0,0.95,0.2
2020-21,WAVERLY CENTRAL SCHOOL DISTRICT,Tioga County,Town,12th Grade,1517.988729952319,12.92,34012000.0,7371000.0,24143000.0,2498000.0,22405.963449457453,4855.767275842376,15904.597658480867,1645.598515134209,31518000.0,20763.0,12764.0,4875.0,3630270,600101060000.0,0.82,0.37
2020-21,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,Steuben County,Rural,12th Grade,1247.9818078453666,9.46,34118000.0,7832000.0,24428000.0,1858000.0,27338.539540816328,6275.732507288631,19574.003279883385,1488.803753644315,32928000.0,26385.0,13111.0,8257.0,3600011,573002040000.0,0.94,0.45
2020-21,WAYNE CENTRAL SCHOOL DISTRICT,Wayne County,Suburb,12th Grade,2042.0079899923328,10.31,49916000.0,27719000.0,19309000.0,2888000.0,24444.566448629528,13574.383712428116,9455.888563919136,1414.294172282276,50603000.0,24781.0,13223.0,6806.0,3630330,650801060000.0,0.96,0.55
2020-21,WEBSTER CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,8120.001637130111,12.76,187982000.0,114987000.0,65499000.0,7496000.0,23150.48794330531,14160.957736043065,8066.377684025888,923.1525232363556,198396000.0,24433.0,12375.0,7350.0,3630360,261901060000.0,0.95,0.6
2020-21,WEEDSPORT CENTRAL SCHOOL DISTRICT,Cayuga County,Rural,12th Grade,759.9847689964461,11.57,20371000.0,7812000.0,11541000.0,1018000.0,26804.484551578247,10279.153370817792,15185.830651895563,1339.500528864889,17963000.0,23636.0,13893.0,6851.0,3630420,50301040000.0,0.94,0.47
2020-21,WELLS CENTRAL SCHOOL DISTRICT,Hamilton County,Rural,12th Grade,147.00174172679772,6.68,6080000.0,4502000.0,1371000.0,207000.0,41360.054163845634,30625.487474610694,9326.420108327691,1408.1465809072442,5908000.0,40190.0,22068.0,13136.0,3630450,200901040000.0,0.89,0.37
2020-21,WELLSVILLE CENTRAL SCHOOL DISTRICT,Allegany County,Town,12th Grade,1160.0040009335512,11.18,31104000.0,7538000.0,21176000.0,2390000.0,26813.700620832373,6498.253449068751,18255.109450448377,2060.337721315245,34792000.0,29993.0,14209.0,7451.0,3630480,22601060000.0,0.89,0.25
2020-21,WEST BABYLON UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,3719.048384504099,11.11,117731000.0,72890000.0,41770000.0,3071000.0,31656.216275792915,19599.099679290463,11231.367726765848,825.7488697366033,115681000.0,31105.0,19972.0,8464.0,3630540,580102030000.0,0.92,0.42
2020-21,WEST BUFFALO CHARTER SCHOOL,,,,,,,,,,,,,,,,,,3601007,,,
2020-21,WEST BUFFALO CHARTER SCHOOL,Erie County,City,8th Grade,530.0079808459697,18.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641000.0,12530.0,6268.0,5438.0,3601055,140600860986.0,,
2020-21,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,Herkimer County,Rural,12th Grade,667.003066413073,10.11,18781000.0,5431000.0,12268000.0,1082000.0,28157.291841247672,8142.3913524208565,18392.719040968343,1622.181447858473,17184000.0,25763.0,15177.0,8471.0,3630600,210302040000.0,0.84,0.55
2020-21,WEST GENESEE CENTRAL SCHOOL DISTRICT,Onondaga County,Suburb,12th Grade,4402.034158510843,12.58,93951000.0,47173000.0,43114000.0,3664000.0,21342.633113910804,10716.182178822093,9794.108461571996,832.3424735167182,91756000.0,20844.0,13350.0,5527.0,3630630,420101060000.0,0.96,0.56
2020-21,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,1731.990622335891,11.5,65803000.0,48023000.0,15545000.0,2235000.0,37992.69993232018,27727.05543591952,8975.221805205192,1290.4226911954715,65012000.0,37536.0,20844.0,12952.0,3630660,280227030000.0,0.96,0.46
2020-21,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,3621.056096299431,12.16,75574000.0,39980000.0,32817000.0,2777000.0,20870.706774532846,11040.9778077887,9062.82563077043,766.9033359737174,77009000.0,21267.0,11454.0,7035.0,3615390,260803060000.0,0.96,0.67
2020-21,WEST ISLIP UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,4005.0409577819787,10.68,127769000.0,84347000.0,40469000.0,2953000.0,31902.045783511643,21060.209093769667,10104.515890497169,737.3207992448081,127120000.0,31740.0,18562.0,9073.0,3630690,580509030000.0,0.99,0.69
2020-21,WEST PARK UNION FREE SCHOOL DISTRICT,Ulster County,Rural,,,,,,,,,,,,,,,,3630760,,,
2020-21,WEST SENECA CENTRAL SCHOOL DISTRICT,Erie County,Suburb,12th Grade,6156.880854994062,12.66,133206000.0,65816000.0,60035000.0,7355000.0,21635.30578831194,10689.828429376594,9750.878961918437,1194.5983970169086,139989000.0,22737.0,12592.0,6217.0,3630780,142801060000.0,0.91,0.49
2020-21,WEST VALLEY CENTRAL SCHOOL DISTRICT,Cattaraugus County,Rural,12th Grade,202.002442002442,6.62,8450000.0,2897000.0,5119000.0,434000.0,41831.177466150875,14341.41078336557,25341.277804642166,2148.4888781431337,8272000.0,40950.0,20762.0,17564.0,3630900,40204040000.0,0.86,0.28
2020-21,WESTBURY UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,5037.947867735102,14.33,154587000.0,84046000.0,64382000.0,6159000.0,30684.51759694316,16682.58628443973,12779.409729966908,1222.5215825365194,164091000.0,32571.0,18999.0,8653.0,3630960,280401030000.0,0.84,0.21
2020-21,WESTCHESTER BOCES,Westchester County,Suburb,12th Grade,,0.0,,,,,,,,,,,,,3680960,669000000000.0,,
2020-21,WESTERN NEW YORK MARITIME CHARTER SCHOOL,Erie County,City,12th Grade,461.9992013842673,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942000.0,15026.0,8729.0,5171.0,3600106,140600860863.0,,
2020-21,WESTERN SUFFOLK BOCES,Suffolk County,Suburb,12th Grade,,0.0,,,,,,,,,,,,,3680860,589300000000.0,,
2020-21,WESTFIELD CENTRAL SCHOOL DISTRICT,Chautauqua County,Town,12th Grade,649.0049751243781,9.52,17894000.0,5861000.0,11154000.0,879000.0,27571.43733231123,9030.74741280184,17186.30893062476,1354.3809888846301,18263000.0,28140.0,17542.0,6889.0,3630990,62901040000.0,0.92,0.45
2020-21,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,1847.9970301373562,10.21,59545000.0,55052000.0,2925000.0,1568000.0,32221.372128273495,29790.091164761314,1582.7947514518426,848.4862120603382,54758000.0,29631.0,18651.0,8828.0,3631020,580902020000.0,0.94,0.67
2020-21,WESTHILL CENTRAL SCHOOL DISTRICT,Onondaga County,Suburb,12th Grade,1719.9676055070638,12.5,39450000.0,20411000.0,17703000.0,1336000.0,22936.478497436434,11867.08396986502,10292.635712043528,776.7588155278853,38228000.0,22226.0,12669.0,6551.0,3607320,420701060000.0,0.95,0.68
2020-21,WESTMINSTER COMMUNITY CHARTER SCHOOL,Erie County,City,8th Grade,548.0089318943059,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8835000.0,16122.0,9715.0,5443.0,3600107,140600860874.0,,
2020-21,WESTMORELAND CENTRAL SCHOOL DISTRICT,Oneida County,Rural,12th Grade,878.9864997065154,13.79,21860000.0,7500000.0,13785000.0,575000.0,24869.55147468002,8532.554257095158,15682.834724540902,654.1624930439622,26955000.0,30666.0,13934.0,8006.0,3631050,412801040000.0,0.96,0.34
2020-21,WESTPORT CENTRAL SCHOOL DISTRICT,Essex County,,,,,,,,,,,,,,,,,3631080,,,
2020-21,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,655.9988179669031,8.9,21455000.0,10079000.0,10125000.0,1251000.0,32705.851614937612,15364.356953015902,15434.479030586963,1907.0156313347447,22199000.0,33840.0,16383.0,10532.0,3631170,262001040000.0,0.94,0.52
2020-21,WHEELERVILLE UNION FREE SCHOOL DISTRICT,Fulton County,Rural,8th Grade,116.00078835487231,9.74,4349000.0,2340000.0,1809000.0,200000.0,37491.12451456311,20172.276699029127,15594.721601941748,1724.126213592233,4120000.0,35517.0,16957.0,13336.0,3631200,170301020000.0,,
2020-21,WHIN MUSIC COMMUNITY CHARTER SCHOOL,New York County,City,4th Grade,223.00178099195855,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132000.0,18529.0,9090.0,8516.0,3601155,310600861111.0,,
2020-21,WHITE PLAINS CITY SCHOOL DISTRICT,Westchester County,City,12th Grade,7025.091681142637,12.1,245791000.0,195963000.0,42064000.0,7764000.0,34987.58609226035,27894.724922383713,5987.679863725032,1105.181306151606,218382000.0,31086.0,18042.0,10279.0,3631260,662200010000.0,0.92,0.39
2020-21,WHITEHALL CENTRAL SCHOOL DISTRICT,Washington County,Rural,12th Grade,713.0035316922914,9.03,19349000.0,7330000.0,10760000.0,1259000.0,27137.31298648095,10280.453986816132,15091.089344903354,1765.7696547614612,26851000.0,37659.0,14568.0,6955.0,3631290,641701060000.0,0.86,0.26
2020-21,WHITESBORO CENTRAL SCHOOL DISTRICT,Oneida County,Suburb,12th Grade,3182.9506161893787,13.05,72688000.0,32063000.0,37721000.0,2904000.0,22836.672246904636,10073.357669113242,11850.953580033703,912.3609977576913,71801000.0,22558.0,12767.0,6053.0,3631320,412902060000.0,0.97,0.56
2020-21,WHITESVILLE CENTRAL SCHOOL DISTRICT,Allegany County,Rural,12th Grade,167.99901611117943,8.48,6693000.0,1357000.0,5064000.0,272000.0,39839.519033674966,8077.428257686677,30143.033674963397,1619.0571010248902,5464000.0,32524.0,13655.0,13089.0,3631350,22101040000.0,0.88,0.35
2020-21,WHITNEY POINT CENTRAL SCHOOL DISTRICT,Broome County,Rural,12th Grade,1470.9770708531296,11.08,41183000.0,7739000.0,30399000.0,3045000.0,27997.037354304168,5261.128914478303,20665.85577868277,2070.052661143098,35605000.0,24205.0,14293.0,7522.0,3631380,31401060000.0,0.89,0.34
2020-21,WILDFLOWER NEW YORK CHARTER SCHOOL,Bronx County,City,1st Grade,11.999944573004282,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866000.0,72167.0,24333.0,47583.0,3601220,320900861174.0,,
2020-21,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,8990.144302290984,13.56,251437000.0,95111000.0,140373000.0,15953000.0,27968.07165107746,10579.474233329334,15614.098648475347,1774.4987692727748,241727000.0,26888.0,16139.0,7610.0,3618690,580232030000.0,0.91,0.27
2020-21,WILLIAMSBURG CHARTER HIGH SCHOOL,Kings County,City,12th Grade,972.0128506116397,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15733000.0,16186.0,2131.0,13824.0,3600115,331400860865.0,,
2020-21,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,Kings County,City,8th Grade,264.99505800343337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094000.0,19223.0,9298.0,9411.0,3600145,331400860885.0,,
2020-21,WILLIAMSON CENTRAL SCHOOL DISTRICT,Wayne County,Rural,12th Grade,1063.97958285664,11.2,26711000.0,10570000.0,14598000.0,1543000.0,25104.80504549214,9934.401157981803,13720.188089330024,1450.2157981803143,24180000.0,22726.0,11895.0,7747.0,3631440,651402040000.0,0.97,0.51
2020-21,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,Erie County,Suburb,12th Grade,9669.21569564594,11.76,198980000.0,138931000.0,50368000.0,9681000.0,20578.71147600947,14368.38357660806,5209.109154807745,1001.2187445936661,202309000.0,20923.0,12318.0,5421.0,3631470,140203060000.0,0.96,0.65
2020-21,WILLSBORO CENTRAL SCHOOL DISTRICT,Essex County,Rural,12th Grade,256.00094247930963,11.13,9920000.0,6093000.0,3201000.0,626000.0,38749.85734008284,23800.693626323056,12503.860216290843,2445.303497468937,8692000.0,33953.0,21469.0,8039.0,3631500,151701040000.0,0.89,0.47
2020-21,WILSON CENTRAL SCHOOL DISTRICT,Niagara County,Town,12th Grade,1049.99404832758,12.11,28368000.0,11445000.0,15710000.0,1213000.0,27017.29599818615,10900.06178437819,14961.9895703435,1155.2446434644598,26463000.0,25203.0,14814.0,7494.0,3631560,401501060000.0,0.87,0.38
2020-21,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,Greene County,Rural,12th Grade,313.9984122783805,9.1,12685000.0,10501000.0,1777000.0,407000.0,40398.29344345188,33442.84426091354,5659.264284510366,1296.1848980279792,11866000.0,37790.0,18981.0,13178.0,3631590,191401040000.0,0.8,0.3
2020-21,WINDSOR CENTRAL SCHOOL DISTRICT,Broome County,Rural,12th Grade,1625.9811305795608,11.63,45672000.0,17063000.0,26086000.0,2523000.0,28088.88685179316,10493.971719043324,16043.236609210815,1551.6785235390203,41017000.0,25226.0,13921.0,8144.0,3602730,31701060000.0,0.94,0.56
2020-21,WORCESTER CENTRAL SCHOOL DISTRICT,Otsego County,Rural,12th Grade,327.99896754210494,9.94,11735000.0,3422000.0,7520000.0,793000.0,35777.55164273067,10432.959669486523,22926.901436159747,2417.690537084399,10166000.0,30994.0,14936.0,8774.0,3631740,472506040000.0,0.89,0.07
2020-21,WYANDANCH UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,2786.993594712578,15.24,76581000.0,25110000.0,46279000.0,5192000.0,27477.996413514462,9009.708543154935,16605.34853320061,1862.9393371589179,68312000.0,24511.0,14653.0,8564.0,3631800,580109020000.0,0.58,0.08
2020-21,WYNANTSKILL UNION FREE SCHOOL DISTRICT,Rensselaer County,Suburb,8th Grade,370.00233808744446,13.21,10421000.0,5871000.0,4082000.0,468000.0,28164.686887835705,15867.4672985782,11032.36271721959,1264.8568720379146,9495000.0,25662.0,13043.0,8638.0,3631830,490804020000.0,,
2020-21,WYOMING CENTRAL SCHOOL DISTRICT,Wyoming County,Rural,8th Grade,124.00043816409246,7.75,5268000.0,2362000.0,2701000.0,205000.0,42483.72084805654,19048.319787985864,21782.18109540636,1653.219964664311,5660000.0,45645.0,14677.0,15815.0,3631860,671002040000.0,,
